"","Num","P13","P18","P19","P20","S13","S18","S19","S20","nP","nSp"
"230",1188,"PPW1305","PPW1305","PPW1305",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"231",1189,"PPW1305","PPW1305","PPW1305",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"232",1190,"PPW1305","PPW1305",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"233",1191,"PPW1305","PPW1305","PPW1305",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"234",1192,"PPW1305","PPW1305",NA,NA,"QUEAGR","QUEAGR",NA,NA,1,1
"235",1193,"PPW1305","PPW1305","PPW1305",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"236",1194,"PPW1305","PPW1305",NA,NA,"QUEAGR","QUEAGR",NA,NA,1,1
"237",1195,"PPW1305","PPW1305",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"238",1196,"PPW1305","PPW1305",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"239",1197,"PPW1305","PPW1305","PPW1305",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"240",1198,"PPW1305","PPW1305","PPW1305",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"241",1199,"PPW1305","PPW1305","PPW1305",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"242",1200,"PPW1307","PPW1307","PPW1307","PPW1307","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"243",1201,"PPW1306","PPW1306","PPW1306",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"244",1202,"PPW1306","PPW1306","PPW1306",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"245",1203,"PPW1306","PPW1306","PPW1306",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"246",1204,"PPW1306","PPW1306","PPW1306",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"247",1204.1,"PPW1306","PPW1306","PPW1306",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"248",1204.2,"PPW1306","PPW1306","PPW1306",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"249",1205,"PPW1306","PPW1306","PPW1306",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"250",1206,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"251",1207,"PPW1306","PPW1306","PPW1306",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"252",1208,"PPW1306","PPW1306","PPW1306",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"253",1209,"PPW1306","PPW1306","PPW1306",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"254",1210,"PPW1306","PPW1306","PPW1306",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"255",1211,"PPW1306","PPW1306","PPW1306",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"256",1212,"PPW1306","PPW1306","PPW1306",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"257",1213,"PPW1306","PPW1306",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"258",1214,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"259",1215,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"260",1216,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"261",1217,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"262",1218,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"263",1219,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"264",1220,"PPW1306","PPW1306","PPW1306",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"265",1221,"PPW1306","PPW1306",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"266",1222,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"267",1222.1,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"268",1223,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"269",1224,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"270",1225,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"271",1226,"PPW1310","PPW1310",NA,NA,"QUEdec","QUEdec",NA,NA,1,1
"272",1227,"PPW1310","PPW1310","PPW1310","PPW1310","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"273",1228,"PPW1310","PPW1310",NA,NA,"ARCMAN","ARCMAN",NA,NA,1,1
"274",1228.1,"PPW1310","PPW1310",NA,NA,"ARCMAN","ARCMAN",NA,NA,1,1
"275",1228.2,"PPW1310","PPW1310",NA,NA,"ARCMAN","ARCMAN",NA,NA,1,1
"276",1228.3,"PPW1310","PPW1310",NA,NA,"ARCMAN","ARCMAN",NA,NA,1,1
"277",1229,"PPW1310","PPW1310","PPW1310","PPW1310","CERBET","CERBET","CERBET","CERBET",1,1
"278",1230,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"279",1231,"PPW1310","PPW1310","PPW1310","PPW1310","CERBET","CERBET","CERBET","CERBET",1,1
"280",1232,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"281",1232.1,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"282",1233,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"283",1234,"PPW1310","PPW1310","PPW1310","PPW1310","CERBET","CERBET","CERBET","CERBET",1,1
"284",1235,"PPW1310","PPW1310","PPW1310","PPW1310","CERBET","CERBET","CERBET","CERBET",1,1
"285",1236,"PPW1310","PPW1310","PPW1310","PPW1310","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"286",1237,"PPW1310","PPW1310","PPW1310","PPW1310","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"287",1238,"PPW1310","PPW1310","PPW1310","PPW1310","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"288",1239,"PPW1310","PPW1310","PPW1310","PPW1310","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"289",1240,"PPW1310","PPW1310","PPW1310","PPW1310","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"290",1241,"PPW1310","PPW1310","PPW1310","PPW1310","CERBET","CERBET","CERBET","CERBET",1,1
"291",1242,"PPW1310","PPW1310","PPW1310","PPW1310","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"292",1243,"PPW1310","PPW1310","PPW1310","PPW1310","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"293",1244,"PPW1309","PPW1309","PPW1309","PPW1309","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"294",1245,"PPW1309","PPW1309","PPW1309","PPW1309","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"295",1245.1,"PPW1309","PPW1309","PPW1309","PPW1309","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"296",1246,"PPW1309","PPW1309","PPW1309","PPW1309","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"297",1247,"PPW1309","PPW1309","PPW1309","PPW1309","QUEDOGA","QUEDOGA","QUEDOGA","QUEDOGA",1,1
"298",1248,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"299",1249,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"300",1250,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"301",1251,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"302",1252,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"303",1253,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"304",1253.1,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"305",1253.2,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"306",1254,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"307",1254.1,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"308",1255,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"309",1256,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"310",1257,"PPW1308","PPW1308","PPW1308","PPW1308","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"311",1258,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"312",1258.1,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"313",1258.2,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"314",1258.3,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"315",1258.4,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"316",1258.5,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"317",1258.6,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"318",1258.7,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"319",1259,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"320",1259.1,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"321",1259.2,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"322",1260,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"323",1260.1,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"324",1261,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"325",1261.1,NA,"PPW1311","PPW1311","PPW1311",NA,"ARCMAN","ARCMAN","ARCMAN",1,1
"326",1261.2,NA,NA,"PPW1311","PPW1311",NA,NA,"ARCMAN","ARCMAN",1,1
"327",1261.3,NA,NA,"PPW1311","PPW1311",NA,NA,"ARCMAN","ARCMAN",1,1
"328",1261.4,NA,NA,"PPW1311","PPW1311",NA,NA,"ARCMAN","ARCMAN",1,1
"329",1262,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"330",1262.1,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"331",1262.2,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"332",1262.3,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"333",1262.4,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"334",1262.5,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"335",1262.6,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"336",1262.7,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"337",1262.8,"PPW1311","PPW1311","PPW1311","PPW1311","HETARB","HETARB","HETARB","HETARB",1,1
"338",1262.9,NA,NA,"PPW1311","PPW1311",NA,NA,"HETARB","HETARB",1,1
"339",1263,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"340",1264,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"341",1264.1,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"342",1265,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"343",1265.1,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"344",1266,"PPW1311","PPW1311","PPW1311","PPW1311","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"345",1266.1,"PPW1311","PPW1311","PPW1311","PPW1311","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"346",1267,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"347",1268,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"348",1268.1,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"349",1268.2,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"350",1269,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"351",1269.1,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"352",1269.2,"PPW1311","PPW1311","PPW1311","PPW1311","ARCMAN","ARCMAN","ARCMAN","ARCMAN",1,1
"353",1270,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"354",1271,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"355",1271.1,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"356",1272,"PPW1311","PPW1311","PPW1311","PPW1311","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"357",1273,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"358",1273.1,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"359",1274,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"360",1275,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
"361",1275.1,NA,NA,"PPW1312","PPW1312",NA,NA,"HETARB","HETARB",1,1
"362",1276,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"363",1277,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"364",1278,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"365",1279,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"366",1280,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"367",1281,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"368",1282,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"369",1283,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"370",1284,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"371",1285,"PPW1312","PPW1312","PPW1312","PPW1312","BACPIL","BACPIL","BACPIL","BACPIL",1,1
"372",1286,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"373",1287,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"374",1288,"PPW1312","PPW1312","PPW1312","PPW1312","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"375",1289,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"376",1290,"PPW1312","PPW1312","PPW1312","PPW1312","AESCAL","AESCAL","AESCAL","AESCAL",1,1
"377",1291,"PPW1312","PPW1312","PPW1312","PPW1312","AESCAL","AESCAL","AESCAL","AESCAL",1,1
"378",1292,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"379",1293,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"380",1294,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"381",1295,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"382",1296,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"383",1296.1,NA,NA,"PPW1312","PPW1312",NA,NA,"UMBCAL","UMBCAL",1,1
"384",1297,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"385",1298,"PPW1312","PPW1312","PPW1312","PPW1312","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"386",1299,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"387",1299.1,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"388",1300,"PPW1312","PPW1312","PPW1312","PPW1312","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"389",1301,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"390",1302,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"391",1303,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"392",1304,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"393",1305,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"394",1306,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"395",1307,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"396",1308,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"397",1309,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"398",1310,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"399",1311,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"400",1312,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"401",1313,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"402",1314,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"403",1315,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"404",1316,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"405",1317,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"406",1318,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"407",1319,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"408",1320,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"409",1321,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"410",1322,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"411",1323,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"412",1324,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"413",1325,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"414",1326,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"415",1327,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"416",1328,"PPW1312","PPW1312","PPW1312","PPW1312","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"417",1329,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"418",1330,"PPW1312","PPW1312","PPW1312","PPW1312","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"419",1330.1,"PPW1312","PPW1312","PPW1312","PPW1312","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"420",1331,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"421",1332,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"422",1333,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"423",1334,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"424",1335,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"425",1336,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"426",1337,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"427",1338,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"428",1339,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"429",1340,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"430",1341,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"431",1342,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"432",1343,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"433",1344,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"434",1345,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
"435",1346,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
"436",1347,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"437",1348,"PPW1312","PPW1312","PPW1312","PPW1312","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"438",1349,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"439",1350,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"440",1351,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
"441",1352,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"442",1353,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"443",1354,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"444",1355,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"445",1356,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"446",1357,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
"447",1358,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"448",1359,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
"449",1360,"PPW1312","PPW1312","PPW1312","PPW1312","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"450",1361,"PPW1312","PPW1312","PPW1312","PPW1312","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"451",1362,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"452",1363,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"453",1364,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"454",1365,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"455",1366,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"456",1367,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"457",1368,"PPW1312","PPW1312","PPW1312","PPW1312","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"458",1369,"PPW1312","PPW1312","PPW1312","PPW1312","HETARB","HETARB","HETARB","HETARB",1,1
